,Unnamed: 0.1,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Country,Region,CategoryID,CategoryName,pub_month,pub_week,pub_day,pub_weekday,views_per_sub,likes_per_sub
1186,1186,4736,2458,4727,4108,455688,6972,58,354000,67,4,1,8,10,42,16,3,1.2872506009870028,0.0196948596190406
1187,1187,2011,5317,3919,6550,292449,8268,59,19700,67,11,1,8,10,42,18,5,14.844373382061825,0.4196741282168418
1188,1188,3737,2126,1759,4821,12112954,0,25,615000,42,35,26,5,10,42,17,4,19.69582813686482,0.0
1189,1189,3494,4741,6201,6257,2456539,43397,46,96400,91,24,1,8,10,42,18,5,25.482505368201576,0.4501716787170257
1190,1190,3508,3919,7598,6256,252295,3541,10,46000,67,36,23,10,10,42,18,5,5.484554683593835,0.0769765874654898
1191,1191,7952,2553,164,7259,36470,886,69,268000,30,14,20,0,10,42,19,6,0.1360815817851426,0.0033059578135902
1192,1192,4622,6219,5407,3051,597326,5359,338,42000,50,39,28,4,10,42,15,2,14.221709006928409,0.1275922001857098
1193,1193,4595,5657,6195,5361,3718838,69529,25772,2570000,86,44,26,5,10,42,17,4,1.447018114000734,0.0270540750762353
1194,1194,2972,8284,76,1062,4078195,45122,1998,10200,67,46,1,8,10,41,11,5,399.78384472110577,4.4232918341339085
1195,1195,3574,2727,4569,5099,2466363,37500,275,122000,93,48,17,9,10,42,17,4,20.215924459635577,0.3073745297169695
1196,1196,5964,138,1412,3016,1253009,19100,16,42900,67,36,24,3,10,42,15,2,29.206988182093657,0.4452110673410876
1197,1197,2457,4014,1394,4749,301990,11201,580,661000,47,24,10,7,10,42,17,4,0.4568676900640089,0.0169455114288783
1198,1198,648,2411,1561,1590,25227,1019,350,63900,16,8,25,2,10,42,13,0,0.3947825542636266,0.0159465423076321
1199,1199,4579,1381,156,1468,851646,9756,195,22800,12,5,25,2,10,41,12,6,37.35125652383668,0.4278759703521775
1200,1200,6006,518,4579,6519,29424,285,11,50700,96,49,25,2,10,42,18,5,0.5803435829668054,0.0056211909035324
1201,1201,1139,8003,7471,892,1023344,919,327,11200,48,25,2,6,10,41,11,5,91.36184269261672,0.0820462458709043
1202,1202,1969,1694,2949,4575,763043,9194,98,348000,2,8,25,2,10,42,16,3,2.1926459981436834,0.0264194643118841
1203,1203,1345,7568,7228,1221,1004563,17909,257,128000,87,45,1,8,10,41,12,6,7.848087124319341,0.1399129694299263
1204,1204,4886,3890,5613,1856,12816536,191505,1378,84500,31,31,26,5,10,42,13,0,151.67318729955858,2.2663045407746654
1205,1205,4382,4904,237,7687,159554,4740,529,16500000,28,33,20,0,10,42,19,6,0.0096699388078824,0.0002872727098622
1206,1206,5344,5055,4257,3331,553387,9480,98,346000,44,22,23,10,10,42,15,2,1.5993797705786978,0.0273987647434545
1207,1207,5729,8105,7443,5211,2537656,53327,661,20900,48,25,17,9,10,42,17,4,121.41313812736232,2.551409023491699
1208,1208,5109,198,6865,8159,190569,6523,588,741000,85,43,25,2,10,43,20,0,0.2571777905832785,0.0088029570810295
1209,1209,7789,3147,1904,7364,111206,993,231,583000,4,2,17,9,10,42,19,6,0.1907475287349421,0.0017032560836087
1210,1210,275,4720,1670,1023,11367179,346623,1528,38200,67,2,17,9,10,41,11,5,297.562341299966,9.073662993115365
1211,1211,1894,4254,2999,7170,195614,2627,467,1690000,71,34,20,0,10,42,19,6,0.1157478605042245,0.0015544369500373
1212,1212,5675,8019,7583,6915,552390,3702,344,287000,48,25,2,6,10,42,19,6,1.9246971264908488,0.0128989097598963
1213,1213,7175,1106,5098,4975,453766,1758,92,1990000,93,48,20,0,10,42,17,4,0.2280230009934668,0.0008834166414991
1214,1214,6911,7160,3804,2984,6391099,81517,230,261000,85,43,26,5,10,42,15,2,24.486875529212533,0.3123244738525906
1215,1215,8452,827,2205,4318,364142,369,7,1620,2,33,10,7,10,42,16,3,224.64034546576187,0.2276372609500308
1216,1216,6518,5555,2113,120,2161116,11207,187,39100,42,26,28,4,9,39,27,5,55.270095393979695,0.2866167105700621
1217,1217,5652,5085,334,7038,39327,954,49,856000,64,4,20,0,10,42,19,6,0.0459427033379633,0.0011144846793403
1218,1218,6472,4514,1328,4213,3767726,17297,5,150000,7,3,26,5,10,42,16,3,25.1180058799608,0.1153125645829027
1219,1219,1259,3520,4551,6810,3912328,120797,469,27900000,60,33,1,8,10,42,18,5,0.1402268050097919,0.0043296414218766
1220,1220,8127,4941,4556,1606,106887,3697,133,3020000,61,28,10,7,10,42,13,0,0.035393034638068,0.0012241717800755
1221,1221,2642,3432,4009,7441,150306,10154,2621,485000,96,49,26,5,10,42,19,6,0.3099086393636301,0.0209360393071354
1222,1222,6845,6399,3396,5460,1063880,5744,6,45400,67,12,26,5,10,42,17,4,23.432964031629258,0.126517037069668
1223,1223,5985,807,700,223,743825,5075,253,492000,62,29,10,7,10,40,2,3,1.5118363580561829,0.0103150196849193
1224,1224,1086,7295,7221,1651,791806,6526,82,13900,36,45,1,8,10,42,13,0,56.96036256384433,0.4694626285878713
1225,1225,6139,5792,5816,4728,2954824,16076,28,168000,22,48,26,5,10,42,17,4,17.588133403967834,0.0956899066076987
1226,1226,4502,117,5493,3805,1419758,19710,38,47600,67,11,26,5,10,42,16,3,29.82622213819037,0.4140669313669881
1227,1227,7158,1849,3490,6727,2284347,26795,54,1350000,12,5,1,8,10,42,18,5,1.6921076354758255,0.019848133445827
1228,1228,8,925,56,2779,207254,982,5,63900,93,48,25,2,10,42,15,2,3.243360823774276,0.0153675216350291
1229,1229,2555,1840,502,2541,3143355,57798,685,291000,44,22,26,5,10,42,14,1,10.801870096666336,0.1986178741653808
1230,1230,3143,1867,1920,4926,1039671,16336,470,1430000,30,4,10,7,10,42,17,4,0.7270421489215741,0.0114237682351271
1231,1231,1911,5952,1854,3029,280844,16577,981,6010000,13,46,20,0,10,42,15,2,0.0467294431398597,0.0027582358139374
1232,1232,8253,271,4352,6591,24299,2334,199,32600,44,22,25,2,10,42,18,5,0.7453452348087481,0.0715928959234379
1233,1233,1396,1493,5761,6510,148051,5391,122,438000,38,18,26,5,10,42,18,5,0.338015210010936,0.0123081910771893
1234,1234,8135,5810,5659,1146,1730144,30954,22878,1570000,93,48,10,7,10,41,12,6,1.1020018458586969,0.0197159110089738
1235,1235,7327,1541,5635,8011,15335,1861,46,854000,2,0,20,0,10,42,19,6,0.0179566534465416,0.0021791543569621
1236,1236,2316,7578,7085,6148,640073,3866,51,1580000,87,45,1,8,10,42,18,5,0.4051092372726346,0.0024468338944089
1237,1237,1700,8125,934,6660,26562,327,268,2110000,2,33,25,2,10,42,18,5,0.0125886196262466,0.000154976229869
1238,1238,6623,4020,1499,8136,645411,9333,3,1830000,42,21,20,0,10,43,20,0,0.3526834138342001,0.0050999972131162
1239,1239,3292,4333,3369,1914,507420,1256,23,4430000,2,27,10,7,10,42,13,0,0.1145417348664255,0.0002835213806949
1240,1240,2709,2929,2906,7449,246127,11402,188,3290000,30,14,23,10,10,42,19,6,0.0748106155590834,0.0034656524420509
1241,1241,3192,5978,6424,631,1471583,26575,1237,986000,79,39,10,7,10,41,9,3,1.4924761739592556,0.0269523053222055
1242,1242,5671,3127,5344,5660,483379,24774,3894,3730000,91,47,25,2,10,42,17,4,0.1295921904578577,0.0066418212756511
1243,1243,2012,1347,1301,769,1202833,22916,853,1280000,31,31,10,7,10,41,10,4,0.9397125470995724,0.0179031110131945
1244,1244,3175,2172,2308,6381,127117,6246,1014,444000,56,12,10,7,10,42,18,5,0.2862989047321965,0.0140675358839281
1245,1245,1949,937,5135,8118,89122,1932,1,328000,93,48,25,2,10,43,20,0,0.2717125862421151,0.005890225944433
1246,1246,4698,6023,6433,6583,402290,9432,928,554000,6,10,25,2,10,42,18,5,0.7261539239098846,0.0170252400266425
1247,1247,6780,5110,5262,462,1400459,70960,5647,2920000,91,32,28,4,10,41,8,2,0.4796090823256567,0.0243013615406296
1248,1248,1134,8064,43,3191,2190013,19224,191,517000,48,25,1,8,10,42,15,2,4.235993740824486,0.0371836804957824
1249,1249,935,3851,4191,4988,80370,7093,278,168000,75,37,10,7,10,42,17,4,0.4783900095832762,0.0422199867857929
1250,1250,63,1224,4764,3083,6988276,45654,71,1820000,86,44,24,3,10,42,15,2,3.83970997818133,0.0250846016018672
1251,1251,7727,6198,2867,7621,145828,1204,10,70500,48,39,28,4,10,42,19,6,2.068452929745677,0.0170777719464972
1252,1252,6266,8242,898,2681,47687,1029,1224,12100,70,33,25,2,10,42,14,1,3.940748698454673,0.0850342946863895
1253,1253,6011,841,1199,3967,1250008,26985,238,396000,93,48,2,6,10,42,16,3,3.1565778874295773,0.0681437673137189
1254,1254,5919,671,4725,3853,967444,8657,107,24100,30,14,1,8,10,42,16,3,40.14123895274055,0.3591967138293017
1255,1255,4437,2070,2769,7245,88197,7131,458,2100000,44,22,20,0,10,42,19,6,0.0419985514292612,0.0033957126687082
1256,1256,5129,3935,2807,6535,1711925,40267,317,14700000,18,9,1,8,10,42,18,5,0.11645747507092,0.0027392515143366
1257,1257,7689,5654,1688,4328,1402908,9215,33,351000,67,44,2,6,10,42,16,3,3.996877501773499,0.0262534864573035
1258,1258,6618,8359,6436,3128,163930,6405,428,1220000,89,46,25,2,10,42,15,2,0.134368742320703,0.0052499956967248
1259,1259,97,3547,5651,579,93073,2346,26,35000,77,38,28,4,10,41,9,3,2.6591525956401245,0.0670266563812462
1260,1260,3499,548,4745,4075,1062351,14037,185,210000,22,11,26,5,10,42,16,3,5.058790196237161,0.0668425388450531
1261,1261,2513,5624,3231,5811,1403731,17488,573,6800000,67,45,17,9,10,42,18,5,0.2064309990542648,0.0025717643276817
1262,1262,6489,7275,4331,6615,25985,3019,306,171000,57,26,20,0,10,42,18,5,0.1519581756831831,0.0176548675153946
1263,1263,8331,2337,6361,372,3416177,25095,476,423000,93,48,28,4,10,41,7,1,8.0760494656041,0.0593261008839222
1264,1264,6750,910,4768,2415,2719613,9346,17,99100,86,44,2,6,10,42,14,1,27.44284114186537,0.0943078273680386
1265,1265,922,1086,3995,7345,154709,0,151,16600,44,22,1,8,10,42,19,6,9.319257876031564,0.0
1266,1266,6396,1528,1609,3188,420039,7399,413,246000,6,1,10,7,10,42,15,2,1.7074686688265497,0.0300771135076686
1267,1267,7474,7706,7193,7351,79730,1681,125,298000,46,23,25,2,10,42,19,6,0.2675494377535646,0.0056409206680514
1268,1268,1807,4612,814,1137,24153668,492366,4837,4220000,14,2,10,7,10,41,12,6,5.723616653171409,0.116674379934981
1269,1269,7021,6763,6707,6709,796640,18026,804,176000,80,40,17,9,10,42,18,5,4.526337918534554,0.1024198726143601
1270,1270,2098,6260,6064,6011,732245,23458,1125,63700,67,46,23,10,10,42,18,5,11.495031475173072,0.3682516757978681
1271,1271,6991,7152,6833,1258,434305,2381,43,76100,85,43,10,7,10,41,12,6,5.706955230548876,0.0312873681029158
1272,1272,2823,3644,1919,5298,191543,4059,109,576000,30,14,28,4,10,42,17,4,0.3325393532302895,0.0070468627658632
1273,1273,6553,2679,2471,1187,50517,1918,77,1160000,22,11,22,1,10,41,12,6,0.0435491003887065,0.0016534468504768
1274,1274,4803,8178,477,7959,268080,2545,689,27200,30,44,17,9,10,42,19,6,9.85552001764641,0.0935627366640932
1275,1275,1557,2299,1002,2769,39870599,862892,1887,112000,42,35,26,5,10,42,15,2,355.9843126400657,7.704324068535103
1276,1276,3361,5831,2128,4161,1005806,15464,393,105000,86,44,17,9,10,42,16,3,9.579013533204446,0.1472747878591632
1277,1277,3556,7438,38,1473,7654325,158871,569,543000,46,23,1,8,10,41,12,6,14.096336839158676,0.2925795716766636
1278,1278,2580,7928,7582,2824,227730,20356,1367,1820000,48,25,25,2,10,42,15,2,0.1251263048756566,0.0111846092392256
1279,1279,5098,6380,6068,5065,408732,5943,40,51900,57,26,24,3,10,42,17,4,7.87522398412362,0.1145064642299763
1280,1280,4577,5988,382,3238,4864408,33322,248,45300,48,39,26,5,10,42,15,2,107.37970464228162,0.7355687512416944
1281,1281,924,4936,4930,1182,163562,6104,130,1450000,42,35,22,1,10,41,12,6,0.1128013015163437,0.0042096522692053
1282,1282,1510,2580,3124,1152,12109534,335830,2501,32900,91,2,23,10,10,41,12,6,368.0597550226437,10.207288532263457
1283,1283,3307,7157,1906,1684,5761828,101486,791,810000,67,43,26,5,10,42,13,0,7.113359119309729,0.1252912033441934
1284,1284,5932,7216,3819,6666,80852,333,9,434000,67,16,25,2,10,42,18,5,0.1862945016255723,0.000767279338066
1285,1285,842,1019,2656,4456,5043284,64767,1145,20500,91,6,17,9,10,42,16,3,246.00185356811863,3.159211745768499
1286,1286,4476,3896,2784,3486,890025,20923,101,1580000,60,27,2,6,10,42,15,2,0.5633066055021484,0.0132423966820274
1287,1287,4213,2150,425,5435,6211474,217784,1464,485000,67,28,1,8,10,42,17,4,12.80713648013097,0.4490382494056713
1288,1288,3505,8147,4217,5101,642574,34433,954,1930000,44,22,17,9,10,42,17,4,0.332939723865428,0.0178409233984852
1289,1289,3186,4722,3991,6957,210285,3423,441,5650000,67,49,20,0,10,42,19,6,0.0372185774834376,0.0006058406007361
1290,1290,8431,6761,2734,1275,5441423,41058,194,478000,51,20,23,10,10,41,12,6,11.383706310237844,0.0858952177924314
1291,1291,4323,1315,1431,3613,652754,2836,419,233000,67,48,20,0,10,42,16,3,2.801507289668285,0.0121716215810232
1292,1292,7903,2627,2668,1874,28140440,517336,1338,238000,67,42,26,5,10,42,13,0,118.23664606451231,2.173671539195213
1293,1293,5458,6138,6510,3896,3489340,148800,2201,11300000,89,39,1,8,10,42,16,3,0.3087911231158298,0.0131681404275981
1294,1294,4923,2940,2927,637,388745,5626,170,199000,67,4,10,7,10,41,9,3,1.95348264581585,0.0282712147175139
1295,1295,7528,1481,683,303,542530,4345,0,35300,67,3,10,7,10,40,5,6,15.368686439477637,0.123084331888615
1296,1296,1608,2601,4342,4382,63605,389,202,163000,96,49,25,2,10,42,16,3,0.3902123299857056,0.0023864884264513
1297,1297,6852,8235,392,5572,39067,224,66,2700000,2,0,25,2,10,42,17,4,0.0144692539002763,8.296293223595103e-05
1298,1298,1006,5420,307,6988,82900,361,231,16800000,76,49,25,2,10,42,19,6,0.0049345235158021,2.1488093959042025e-05
1299,1299,8101,1960,2162,7735,17023,1217,23,5020000,67,11,20,0,10,42,19,6,0.0033910351810686,0.0002424302305915
1300,1300,3665,686,1393,1776,570301,4728,6,152000,91,18,24,3,10,42,13,0,3.75195557923961,0.0311050585193518
1301,1301,8321,3165,1925,6580,43385,4712,272,2720000,2,0,22,1,10,42,18,5,0.0159503617829552,0.0017323523042822
1302,1302,996,1609,1490,1868,115046,164,310,3150000,28,13,25,2,10,42,13,0,0.0365225280880863,5.206347553540459e-05
1303,1303,2467,1177,436,4479,3579015,72011,96,9540000,12,5,24,3,10,42,16,3,0.3751587657066283,0.0075483220599243
1304,1304,5513,3146,3939,1399,1865814,17005,248,196000,57,26,1,8,10,41,12,6,9.519410615251964,0.0867597614297886
1305,1305,1717,6336,5369,5599,98426,2859,56,215000,67,20,24,3,10,42,17,4,0.4577932195664206,0.0132976125692438
1306,1306,2283,5014,5232,7694,25308,2685,74,579000,44,22,20,0,10,42,19,6,0.0437097690677563,0.0046372976903321
1307,1307,8317,1587,1464,2574,190449,17296,1851,1250000,31,29,10,7,10,42,14,1,0.1523590781127375,0.0138367889305688
1308,1308,8369,7957,7453,4541,1213904,26324,57,88200,48,25,26,5,10,42,16,3,13.762927857960792,0.2984546660468702
1309,1309,4756,4223,4827,5605,3172249,130762,184,3280000,67,27,23,10,10,42,17,4,0.9671487905034176,0.0398664512602282
1310,1310,3457,3707,3259,6906,51700,926,48,272000,61,28,2,6,10,42,19,6,0.1900728306145933,0.0034043992485321
1311,1311,240,1557,3345,5393,54252,2980,352,1070000,73,36,20,0,10,42,17,4,0.0507027563525641,0.0027850441261269
1312,1312,3148,3369,3154,649,756517,9711,0,8330,67,8,10,7,10,41,9,3,90.80746609050534,1.1656463809866762
1313,1313,2252,8323,3661,3915,16251198,247954,319,361000,91,12,17,9,10,42,16,3,45.017044274115584,0.686851282960435
1314,1314,2734,8276,5835,5283,408812,6037,15,71300,30,14,17,9,10,42,17,4,5.733608224288579,0.0846692192255368
1315,1315,3560,4189,624,5402,513213,14633,1890,446000,67,29,1,8,10,42,17,4,1.1506992136788932,0.0328093434768083
1316,1316,5499,4829,3694,441,4127661,27128,80,761000,93,48,17,9,10,41,8,2,5.423988930369342,0.0356477849569185
1317,1317,6019,3824,6166,1625,171636,589,227,447000,28,13,25,2,10,42,13,0,0.3839722953639924,0.0013176704302674
1318,1318,118,2010,4135,2089,46559238,0,352,181000,42,3,26,5,10,42,14,1,257.2319379450942,0.0
1319,1319,4155,4044,139,3966,92817,1384,148,174000,67,17,20,0,10,42,16,3,0.5334279688047769,0.0079539772759926
1320,1320,6359,4913,2517,6919,295424,26842,1817,1280000,91,32,25,2,10,42,19,6,0.2307998196876408,0.0209702961169561
1321,1321,7396,877,4224,1,82092216,777812,233591,6740000,42,3,10,7,9,38,15,0,12.179852198834986,0.1154023567652289
1322,1322,5972,2933,317,8133,73266,3128,196,1920000,67,2,22,1,10,43,20,0,0.0381593551253358,0.0016291658181428
1323,1323,8264,3484,3159,6152,1380352,27827,708,10900000,93,45,22,1,10,42,18,5,0.126637786546992,0.0025529355456022
1324,1324,4354,2534,5479,601,522610,3855,68,36200,73,36,28,4,10,41,9,3,14.436341537526587,0.1064887710284246
1325,1325,676,5806,2124,6746,1442821,0,29,270000,12,37,26,5,10,42,18,5,5.34376168977152,0.0
1326,1326,6775,5020,3063,3133,69324,2302,114,155000,81,41,28,4,10,42,15,2,0.447248727427565,0.0148515170869865
1327,1327,4973,1130,1269,445,1409864,26339,238,23100,91,36,1,8,10,41,8,2,61.03043158304836,1.1401670923336653
1328,1328,3900,7355,3193,3933,99765,746,425,1210000,46,23,25,2,10,42,16,3,0.0824503450823594,0.0006165284160922
1329,1329,1497,4872,1364,468,323359,3946,6,275000,77,38,2,6,10,41,8,2,1.17584663328497,0.0143490387307682
1330,1330,5105,420,5110,3663,788713,12187,113,63400,67,0,17,9,10,42,16,3,12.440071923155786,0.1922209428873361
1331,1331,8000,4981,3090,7529,70837,6860,204,1450000,44,22,20,0,10,42,19,6,0.0488530697565036,0.0047310312199784
1332,1332,7560,1277,4867,5280,745430,60522,843,172000,12,37,20,0,10,42,17,4,4.333870151917721,0.351870047267167
1333,1333,7154,1066,6026,1538,9779948,0,188,5730000,39,28,17,9,10,42,13,0,1.7067969098085671,0.0
1334,1334,7925,759,4364,6339,277561,12348,962,1690000,86,44,20,0,10,42,18,5,0.164237180924745,0.0073065045523641
1335,1335,7514,2670,1597,5109,4997034,26411,12,670000,39,19,26,5,10,42,17,4,7.458248569778254,0.0394193441502326
1336,1336,3897,136,6140,5127,3270200,16150,68,55700,67,44,26,5,10,42,17,4,58.70989748837543,0.2899409346331305
1337,1337,6815,5547,3308,2723,132072,6876,483,3460000,91,2,22,1,10,42,15,2,0.0381710872337898,0.001987282662635
1338,1338,2795,2571,4227,5399,229553,1346,10,114000,8,4,1,8,10,42,17,4,2.013605143814528,0.0118069139744388
1339,1339,7695,3559,3921,755,145636,3952,167,76300,67,22,10,7,10,41,10,4,1.90870368671446,0.0517948650738522
1340,1340,2773,5523,3129,4443,2741088,31814,29,567000,67,5,17,9,10,42,16,3,4.834361844159005,0.0561092484845705
1341,1341,6710,7404,7110,7483,108286,2032,105,20500,87,45,17,9,10,42,19,6,5.281986244573435,0.0991171162382322
1342,1342,475,6427,6787,3494,141667,1707,192,616000,27,12,25,2,10,42,15,2,0.2299785227621383,0.0027710993975659
1343,1343,7757,7913,7545,3719,1881232,13012,684,31400,48,25,17,9,10,42,16,3,59.90993917391166,0.4143817075889303
1344,1344,3773,551,329,2907,9401607,69257,169,10800000,39,19,24,3,10,42,15,2,0.8705190860630476,0.006412684591418
1345,1345,8105,4607,4050,1058,1742208,30388,3600,190000,62,29,1,8,10,41,11,5,9.169467529118268,0.1599360003368403
1346,1346,8471,145,6236,6575,1374401,36994,224,7600000,18,9,23,10,10,42,18,5,0.1808422130470772,0.0048676309384696
1347,1347,4144,7140,5675,3785,2822252,48764,36,174000,85,43,26,5,10,42,16,3,16.21974586352952,0.2802512629237763
1348,1348,6278,4076,6015,4209,2966727,98007,1106,40500,67,47,17,9,10,42,16,3,73.25070985901583,2.419866176143799
1349,1349,3234,6499,401,5341,154084,1196,228,807000,57,26,25,2,10,42,17,4,0.1909340880618487,0.0014820303816228
1350,1350,3611,7183,6884,6600,76119,1130,185,92000,32,16,25,2,10,42,18,5,0.8273714416147651,0.012282475190487
1351,1351,8217,2402,3315,6954,385972,4863,710,596000,42,21,20,0,10,42,19,6,0.647602940263523,0.0081593822829156
1352,1352,7275,6477,6676,3078,5888764,0,7,1630000,27,12,23,10,10,42,15,2,3.612736433904028,0.0
1353,1353,3722,240,4041,4545,336320,12451,45,1100000,44,22,2,6,10,42,16,3,0.305745176595294,0.0113190806190176
1354,1354,2986,191,1799,4337,477754,1551,2,98500,57,26,26,5,10,42,16,3,4.850245175175886,0.0157460330351976
1355,1355,5437,4388,3359,1483,46657,5059,243,474000,12,5,22,1,10,41,12,6,0.098432281788435,0.0106729732637694
1356,1356,6413,7130,4923,505,1898618,19118,855,82300,85,43,2,6,10,41,9,3,23.06919721510067,0.2322936537830646
1357,1357,6651,1258,6105,6188,1032221,9002,3,272000,67,48,1,8,10,42,18,5,3.794916195161047,0.0330954665607847
1358,1358,5831,8146,4281,3324,903269,30182,222,90700,30,14,1,8,10,42,15,2,9.958754589254804,0.3327636961003737
1359,1359,8202,7106,6880,4976,443203,9241,285,250000,85,43,25,2,10,42,17,4,1.7728049087803648,0.0369638521445914
1360,1360,6159,5225,951,3680,3056893,13478,597,99800,91,42,2,6,10,42,16,3,30.62988346810152,0.135048747006543
1361,1361,4793,5378,4300,4816,15146868,112672,94,1250000,42,35,24,3,10,42,17,4,12.117484706012236,0.0901375278899776
1362,1362,7038,3048,1586,2074,6234626,75726,258,901000,39,19,1,8,10,42,14,1,6.919666015908972,0.084046521590986
1363,1363,1563,7402,7035,7607,121941,1981,426,22800,87,45,20,0,10,42,19,6,5.348054909872374,0.0868821542914784
